weather.스,weather.stn_id,weather.pvn_nm,weather.bor_nm,weather.max_ta,weather.max_ws,weather.min_ta,weather.avg_ta,weather.avg_rhm,weather.avg_wa,weather.sum_rn
20160309,570,인천광역시,서구,4.6,4.4,-2.3,0.2,NA,2.2,0
20160310,570,인천광역시,서구,3.7,4.8,-4.7,-0.8,NA,1.9,0
20160311,570,인천광역시,서구,4.6,4.8,-5.6,-1,NA,1.4,0
20160312,570,인천광역시,서구,6.6,4.7,-3.6,2.5,NA,1.7,0
20160313,570,인천광역시,서구,7.4,3.1,0,3.1,NA,0.8,0
20160314,570,인천광역시,서구,9.9,3.6,-0.5,3.9,NA,1.2,0
20160315,570,인천광역시,서구,11.4,3.9,-2.3,4.5,NA,1.2,0
20160316,570,인천광역시,서구,12.4,3.9,1.6,6.2,NA,1.2,0
20160317,570,인천광역시,서구,14.6,2.5,-0.2,7.8,NA,0.5,0
20160318,570,인천광역시,서구,19.1,2.9,7,11.9,NA,0.9,0
20160319,570,인천광역시,서구,16.7,4.6,4.4,9.5,NA,1.4,0
20160320,570,인천광역시,서구,14.8,3.8,2.8,8,NA,1.2,0
20160321,570,인천광역시,서구,14.7,4.3,2.7,7.2,NA,1.4,0
20160322,570,인천광역시,서구,11.6,5.2,1.4,6.1,NA,1.9,0
20160323,570,인천광역시,서구,13,4,3.5,7.5,NA,1.8,0
20160324,570,인천광역시,서구,11.7,5.2,0.8,5.7,NA,1.8,0
20160325,570,인천광역시,서구,11.7,4.2,0.2,5.3,NA,1.4,0
20160326,570,인천광역시,서구,11.9,5,0.2,5.3,NA,1.4,0
20160327,570,인천광역시,서구,12.4,5,0.3,6.1,NA,1.7,0
20160328,570,인천광역시,서구,15.5,4.4,2.5,8.5,NA,1.3,0
20160329,570,인천광역시,서구,15.5,6.2,6.2,10.3,NA,2.6,0.5
20160330,570,인천광역시,서구,15.2,4.2,4.9,8.8,NA,1.4,0
20160331,570,인천광역시,서구,20.8,3.7,3.5,11.5,NA,0.8,0
20160401,570,인천광역시,서구,22.4,3.9,4.8,13,NA,1.1,0
20160402,570,인천광역시,서구,19.8,4.8,7.4,12.9,NA,1.4,0
20160403,570,인천광역시,서구,15,3,7.3,9.9,NA,1,0
20160404,570,인천광역시,서구,19.4,4.5,5.7,11.2,NA,1.9,0
20160405,570,인천광역시,서구,16.1,4.8,4.2,9.6,NA,1.8,0
20160406,570,인천광역시,서구,22.9,3.2,4.9,13.1,NA,1,3
20160407,570,인천광역시,서구,21.3,4.7,8.4,13.4,NA,1.9,7
20160408,570,인천광역시,서구,15,5,6.6,8.6,NA,2.2,0
20160409,570,인천광역시,서구,12.1,3,6.9,9.7,NA,1.2,0
20160410,570,인천광역시,서구,18.6,4.1,7.3,11.8,NA,1.5,0
20160411,570,인천광역시,서구,18.5,3.6,5,11.1,NA,1.5,0
20160412,570,인천광역시,서구,18.8,3.9,7.5,13.3,NA,1.2,0
20160413,570,인천광역시,서구,21.1,3.7,8.8,13.8,NA,1.1,0.5
20160414,570,인천광역시,서구,14.9,4.3,5.4,9.3,NA,1.6,0
20160415,570,인천광역시,서구,21.5,5.2,2.8,12.7,NA,1.3,0
20160416,570,인천광역시,서구,21.5,3.8,7.3,14.7,NA,1.3,31
20160417,570,인천광역시,서구,14.8,7.3,7.7,11,NA,3.9,21
20160418,570,인천광역시,서구,17.7,6.3,6.2,10.7,NA,2.5,0.5
20160419,570,인천광역시,서구,17.8,4.1,4.8,10.8,NA,1.4,0
20160420,570,인천광역시,서구,20.7,5.7,8.6,13.6,NA,1.4,2
20160421,570,인천광역시,서구,17.2,3.6,10.7,12.9,NA,1.7,21
20160422,570,인천광역시,서구,16,4.9,10.2,11.9,NA,1.7,0
20160423,570,인천광역시,서구,19.3,4.1,6.4,12.1,NA,1.1,0
20160424,570,인천광역시,서구,23.1,3.6,5.6,13.9,NA,1.3,0
20160425,570,인천광역시,서구,23.4,4.5,8,14.8,NA,1.1,0
20160426,570,인천광역시,서구,28.5,4.9,10.3,19.3,NA,2.2,0
20160427,570,인천광역시,서구,20.6,5,12.3,15.8,NA,2.6,0
20160428,570,인천광역시,서구,20.4,4.3,10.8,14.9,NA,2,0
20160429,570,인천광역시,서구,19.7,4.6,9.2,14.2,NA,1.7,0
20160430,570,인천광역시,서구,19.5,5.4,8.5,14.7,NA,2,0
20160501,570,인천광역시,서구,23.4,5.1,11.8,17.5,NA,1.8,0
20160502,570,인천광역시,서구,28.1,4.5,15.7,20.5,NA,1.7,15
20160503,570,인천광역시,서구,18.1,8.3,9.9,13.5,NA,4.9,35.5
20160504,570,인천광역시,서구,21.1,7.2,10.3,15.5,NA,4.3,0
20160505,570,인천광역시,서구,26.6,4.1,8.5,17.5,NA,1.3,14
20160506,570,인천광역시,서구,17.9,5,11.5,14.9,NA,1.7,8.5
20160507,570,인천광역시,서구,22.4,4.2,9.2,15.3,NA,1.3,0
20160508,570,인천광역시,서구,25.8,4.5,10,17.6,NA,1.5,0
20160509,570,인천광역시,서구,24,2.5,13.8,18.5,NA,0.8,0
20160510,570,인천광역시,서구,16.6,3.1,12.2,13.8,NA,1.5,12.5
20160511,570,인천광역시,서구,22,4.5,9.5,15.2,NA,1.8,0
20160512,570,인천광역시,서구,22.3,5.3,10.3,16.1,NA,2.3,0
20160513,570,인천광역시,서구,24.5,4.5,12.1,17.2,NA,1.4,0
20160514,570,인천광역시,서구,26,3.8,12.6,18.8,NA,1.5,0
20160515,570,인천광역시,서구,23.8,6.6,12.1,16.3,NA,1.6,45
20160516,570,인천광역시,서구,20.4,5,10,14.9,NA,2,0.5
20160517,570,인천광역시,서구,25.1,3.4,9.7,16.9,NA,1.1,0
20160518,570,인천광역시,서구,28.3,3.5,11.2,20,NA,0.8,0
20160519,570,인천광역시,서구,31.1,2.9,14,22.8,NA,1.4,0
20160520,570,인천광역시,서구,30,3.8,13.8,21.6,NA,1,0
20160521,570,인천광역시,서구,30.1,2.5,16,22.9,NA,1.1,0
20160522,570,인천광역시,서구,30.9,3.5,16.5,22.4,NA,1.2,0
20160523,570,인천광역시,서구,27.5,NA,15.3,21,NA,NA,0
20160524,570,인천광역시,서구,19.3,5,13.8,16.2,NA,2.2,35.5
20160525,570,인천광역시,서구,22.3,4.4,15.7,18.6,NA,2,0
20160526,570,인천광역시,서구,19.9,3.8,15,17.6,NA,1.1,0
20160527,570,인천광역시,서구,25.8,3.3,14.6,18.9,NA,1.1,0
20160528,570,인천광역시,서구,25.3,3.9,14.2,19,NA,1.2,0
20160529,570,인천광역시,서구,25.5,3.9,13.9,19.3,NA,1.3,0
20160530,570,인천광역시,서구,26.6,4.4,13.9,19.8,NA,1.8,0
20160531,570,인천광역시,서구,24.5,4.4,14.7,19.1,NA,1.5,0
20160601,570,인천광역시,서구,28.6,3.2,14.7,21.5,NA,1.3,0
20160602,570,인천광역시,서구,26.8,4.3,15.4,20.6,NA,1.6,0
20160603,570,인천광역시,서구,26.2,3.7,14.5,19.7,NA,1.2,0
20160604,570,인천광역시,서구,25.1,3.7,15.4,19.5,NA,1,0
20160605,570,인천광역시,서구,30.2,4,15.3,22.5,NA,1.3,0
20160606,570,인천광역시,서구,26.1,3.7,17.9,21.5,NA,1.2,0
20160607,570,인천광역시,서구,25.9,4.2,17,20.2,NA,1.1,0
20160608,570,인천광역시,서구,24.7,4.4,16.7,19.8,NA,2,0
20160609,570,인천광역시,서구,28.2,3.7,16.9,21.6,NA,1.1,0
20160610,570,인천광역시,서구,27.7,4.2,16.5,21.5,NA,1.4,0
20160611,570,인천광역시,서구,26.2,2.9,18.6,22.2,NA,1.2,0
20160612,570,인천광역시,서구,26.8,3.7,18.4,21.7,NA,1.6,0.5
20160613,570,인천광역시,서구,27.2,3.3,17.9,21.1,NA,1.3,0
20160614,570,인천광역시,서구,27.1,4.5,16.7,21.1,NA,1.5,0
20160615,570,인천광역시,서구,23.8,4.5,16.7,19.6,NA,1.9,13.5
20160616,570,인천광역시,서구,24.4,4.5,18,20.1,NA,2.2,0
20160617,570,인천광역시,서구,27.3,4.5,17,22.2,NA,1.8,0
20160618,570,인천광역시,서구,26,3.6,17.8,21.5,NA,1.3,0
20160619,570,인천광역시,서구,28,3.9,17.8,22.3,NA,1.4,0
20160620,570,인천광역시,서구,28.3,2.3,17.9,22.9,NA,0.9,0
20160621,570,인천광역시,서구,29.2,3.9,19.1,23.8,NA,1.3,0
20160622,570,인천광역시,서구,28,3.1,19.6,22.9,NA,1.3,2
20160623,570,인천광역시,서구,29,3.3,17.8,23,NA,1.3,0
20160624,570,인천광역시,서구,27,3.7,18.7,22.6,NA,1.1,3.5
20160625,570,인천광역시,서구,27,4.7,16.9,21.6,NA,1.8,0
20160626,570,인천광역시,서구,29.5,4.6,17.2,23.1,NA,1.6,0
20160627,570,인천광역시,서구,28.6,3.1,18,22.7,NA,0.8,0
20160628,570,인천광역시,서구,27.7,3.5,19.3,22.7,NA,1.3,0
20160629,570,인천광역시,서구,29.6,4.2,18.4,23.9,NA,1.6,0
20160630,570,인천광역시,서구,25.4,3.6,21.5,23,NA,1.7,2
20160701,570,인천광역시,서구,26.5,3.5,21.6,23.3,NA,1.5,99
20160702,570,인천광역시,서구,26.9,4.3,20.3,22.7,NA,1.9,0.5
20160703,570,인천광역시,서구,26.6,2.3,18.3,22.4,NA,0.8,0
20160704,570,인천광역시,서구,24.7,3.7,19.7,21.5,NA,2,45.5
20160705,570,인천광역시,서구,24,4.6,19.1,22.1,NA,2.2,84
20160706,570,인천광역시,서구,26.5,2.9,18.7,21.5,NA,1.3,0.5
20160707,570,인천광역시,서구,28.9,3,19.1,22.9,NA,0.7,0
20160708,570,인천광역시,서구,31.9,2.5,19.7,25.5,NA,0.9,0
20160709,570,인천광역시,서구,31.8,3.8,21,25.9,NA,1.1,0
20160710,570,인천광역시,서구,31.1,3.7,20.6,25.3,NA,0.9,0
20160711,570,인천광역시,서구,33.1,3.3,21.3,26.3,NA,0.7,0
20160712,570,인천광역시,서구,29.9,3.8,20.6,25.1,NA,1.1,0
20160713,570,인천광역시,서구,29.1,3.3,20.8,24.8,NA,1.2,0
20160714,570,인천광역시,서구,31.8,2.8,22.4,26,NA,1,0
20160715,570,인천광역시,서구,29.2,2.4,22,25.3,NA,1,3
20160716,570,인천광역시,서구,22.2,4.5,19.5,20.7,NA,2.1,36.5
20160717,570,인천광역시,서구,24.4,4.2,19.4,21.3,NA,2,1.5
20160718,570,인천광역시,서구,27.5,3.8,19.9,23,NA,1,0
20160719,570,인천광역시,서구,32,2.8,19.4,25,NA,0.9,0
20160720,570,인천광역시,서구,33.4,2.4,22.1,27.3,NA,0.8,0
20160721,570,인천광역시,서구,32.3,2.2,24.2,27.3,NA,0.9,0
20160722,570,인천광역시,서구,33.2,4,24.1,28.1,NA,1.3,0
20160723,570,인천광역시,서구,30.6,4.2,25,27.3,NA,1.5,1
20160724,570,인천광역시,서구,28.8,3.6,24.6,26.1,NA,1.1,16.5
20160725,570,인천광역시,서구,30.7,4.1,24.2,27,NA,1.5,0
20160726,570,인천광역시,서구,29.2,4.1,23.6,26.7,NA,1.4,0
20160727,570,인천광역시,서구,28.9,4.8,25.2,26.6,NA,2.3,3.5
20160728,570,인천광역시,서구,28.7,4.1,24.1,25.8,NA,2,0.5
20160729,570,인천광역시,서구,28.9,3.3,20.7,25.2,NA,1.1,50.5
20160730,570,인천광역시,서구,31.7,2.8,25.1,27.2,NA,1.1,2
20160731,570,인천광역시,서구,31.8,4.3,24.8,27.5,NA,1.2,0
20160801,570,인천광역시,서구,31.7,2.8,24.4,27,NA,0.9,0
20160802,570,인천광역시,서구,32.4,3.5,23.4,26.1,NA,0.7,2.5
20160803,570,인천광역시,서구,33.6,2.2,22.6,27.2,NA,0.7,0
20160804,570,인천광역시,서구,34.2,2.6,23.6,28.2,NA,0.8,0
20160805,570,인천광역시,서구,34.9,2.3,23.9,28.7,NA,0.6,0
20160806,570,인천광역시,서구,34.2,3.7,24.8,28.4,NA,1,0
20160807,570,인천광역시,서구,33.3,3.4,23.6,27.9,NA,1.1,0
20160808,570,인천광역시,서구,33.5,3.6,24,28.3,NA,1.2,0
20160809,570,인천광역시,서구,34.4,3.8,23.6,28,NA,1.8,0
20160810,570,인천광역시,서구,32.7,3.7,23.8,27.7,NA,1.3,0
20160811,570,인천광역시,서구,34.1,3.7,23.5,28.1,NA,0.9,0
20160812,570,인천광역시,서구,33.4,3.5,24.3,28.3,NA,1.1,0
20160813,570,인천광역시,서구,32.8,3.8,24.6,28.3,NA,1.4,0
20160814,570,인천광역시,서구,31.7,3.9,24.9,27.7,NA,1.2,0
20160815,570,인천광역시,서구,32,3.8,24.2,27.1,NA,0.9,0
20160816,570,인천광역시,서구,33.3,4.1,23.7,27.6,NA,1.1,0
20160817,570,인천광역시,서구,34,2.8,23.7,27.7,NA,0.9,0
20160818,570,인천광역시,서구,34,2.8,24.2,28.1,NA,0.7,0
20160819,570,인천광역시,서구,32.6,2.7,25,28.3,NA,0.9,0
20160820,570,인천광역시,서구,34,2.8,25.6,29,NA,1.3,0
20160821,570,인천광역시,서구,35.1,3.5,25.1,28.6,NA,1.4,0
20160822,570,인천광역시,서구,34.5,3.2,23.4,28.1,NA,1.4,0
20160823,570,인천광역시,서구,32,2.9,24.3,27.3,NA,1.5,0
20160824,570,인천광역시,서구,32.3,2.8,23.5,27.1,NA,0.9,0
20160825,570,인천광역시,서구,31.1,3.6,21.5,25.3,NA,1.4,10.5
20160826,570,인천광역시,서구,28,3.4,17.9,22.3,NA,1.5,6.5
20160827,570,인천광역시,서구,27.5,3.1,13.3,21.3,NA,1.6,0
20160828,570,인천광역시,서구,25.9,4,18.7,20.7,NA,2.2,0
20160829,570,인천광역시,서구,26.8,3.2,15.8,21.3,NA,1.4,0
20160830,570,인천광역시,서구,25,3.7,16.1,20.4,NA,1.7,0
20160831,570,인천광역시,서구,20.2,5.6,15.9,17.8,NA,2.7,4.5
20160901,570,인천광역시,서구,28.3,6.5,14.7,22.8,NA,2.3,0
20160902,570,인천광역시,서구,28.9,3.3,19.4,24,NA,1.7,1.5
20160903,570,인천광역시,서구,28.6,2.5,20.8,23.3,NA,1,0
20160904,570,인천광역시,서구,27.4,3.1,20,23.6,NA,1.3,0
20160905,570,인천광역시,서구,30.5,3.3,20.1,24.5,NA,1.4,0
20160906,570,인천광역시,서구,28.2,3.8,19,23.1,NA,1.3,0
20160907,570,인천광역시,서구,29,3.6,19,22.9,NA,0.9,0
20160908,570,인천광역시,서구,26.7,4.9,17.6,21.4,NA,0.8,35.5
20160909,570,인천광역시,서구,28.5,2.8,18.8,22.3,NA,0.9,0
20160910,570,인천광역시,서구,29.5,2.3,18.2,22.5,NA,0.7,1
20160911,570,인천광역시,서구,28.1,2.7,19.3,22.7,NA,1,0.5
20160912,570,인천광역시,서구,27.5,4.2,19.4,21.8,NA,1.5,14
20160913,570,인천광역시,서구,29.7,4.3,18.3,22.7,NA,1.6,0
20160914,570,인천광역시,서구,28.3,3.5,19.2,22.9,NA,1.1,0
20160915,570,인천광역시,서구,28.3,3.5,18,22.2,NA,0.7,0
20160916,570,인천광역시,서구,28.2,2.4,18.6,22.7,NA,0.6,0
20160917,570,인천광역시,서구,28.2,2.8,19,22.7,NA,1.2,3
20160918,570,인천광역시,서구,27.6,2.9,18.4,22,NA,1.7,0
20160919,570,인천광역시,서구,26.5,3.4,16.5,20.9,NA,2.1,0
20160920,570,인천광역시,서구,25.8,3.2,14.5,19.4,NA,1.7,0
20160921,570,인천광역시,서구,24.5,3.3,11,18,NA,1.2,0
20160922,570,인천광역시,서구,25.6,2.8,15.6,19.6,NA,1.1,0
20160923,570,인천광역시,서구,26.1,2.7,13.4,19.5,NA,0.8,0
20160924,570,인천광역시,서구,26.9,3.2,14.6,20.3,NA,0.8,0
20160925,570,인천광역시,서구,28.1,2.6,16.1,21,NA,0.7,0
20160926,570,인천광역시,서구,28.9,3.2,17.8,21.8,NA,0.9,0
20160927,570,인천광역시,서구,22.6,3.1,17.8,19.6,NA,0.9,13.5
20160928,570,인천광역시,서구,21.1,3.5,17.6,18.9,NA,0.8,0.5
20160929,570,인천광역시,서구,24.8,3.6,16.5,19.5,NA,2,0
20160930,570,인천광역시,서구,23.4,2,16.7,19.4,NA,0.7,0
20161001,570,인천광역시,서구,25.1,2.5,15.7,19.6,NA,0.5,0
20161002,570,인천광역시,서구,21.9,5,16.4,18.5,NA,1.4,39.5
20161003,570,인천광역시,서구,27.2,6.1,16.5,20.4,NA,2,20.5
20161004,570,인천광역시,서구,28.5,4,14.7,20.7,NA,2,0
20161005,570,인천광역시,서구,26.8,4,14.3,19.5,NA,2.3,0
20161006,570,인천광역시,서구,22.5,2.9,10.9,16.4,NA,1.1,0
20161007,570,인천광역시,서구,24,3.8,15.4,18.9,NA,1.6,2.5
20161008,570,인천광역시,서구,21.8,5.2,10.1,16.5,NA,1.8,2.5
20161009,570,인천광역시,서구,15.9,3.8,6,10.9,NA,1.8,0
20161010,570,인천광역시,서구,19.3,3.5,5.6,11.6,NA,1.1,0
20161011,570,인천광역시,서구,20.3,3.6,7.8,14.4,NA,0.9,0
20161012,570,인천광역시,서구,19.6,3.5,8.9,13.1,NA,1.1,0
20161013,570,인천광역시,서구,20.7,3.4,6.8,13.3,NA,1.1,0
20161014,570,인천광역시,서구,22.5,2.1,9.6,15.4,NA,0.5,0
20161015,570,인천광역시,서구,24.8,2.4,11.1,17.4,NA,0.7,0
20161016,570,인천광역시,서구,19.3,2.4,13.7,16.8,NA,0.6,1
20161017,570,인천광역시,서구,22,3.5,12.8,16.7,NA,0.9,0
20161018,570,인천광역시,서구,22.4,3.3,8.4,14.5,NA,0.9,0
20161019,570,인천광역시,서구,22.9,3,11.1,15.9,NA,0.7,0
20161020,570,인천광역시,서구,23.4,3,11.2,17.5,NA,0.9,0
20161021,570,인천광역시,서구,21.6,2.6,15,17.9,NA,1.1,0
20161022,570,인천광역시,서구,20.9,2.4,14.2,17.1,NA,1,0
20161023,570,인천광역시,서구,16,3.3,9.9,13.1,NA,1.5,2.5
20161024,570,인천광역시,서구,19.9,3.4,7.1,13.9,NA,1.5,0
20161025,570,인천광역시,서구,19,3.1,10.3,13.3,NA,1.2,26
20161026,570,인천광역시,서구,16.7,2.2,9.1,12.6,NA,0.7,0
20161027,570,인천광역시,서구,19.5,4,8.4,13.7,NA,1.5,0
20161028,570,인천광역시,서구,17.8,4.4,9.5,14,NA,1.6,0
20161029,570,인천광역시,서구,11.3,4.4,2.1,6.7,NA,1.6,0
20161030,570,인천광역시,서구,13.8,2.8,-0.3,6.4,NA,0.8,0
20161031,570,인천광역시,서구,9.5,3.6,-0.9,5.2,NA,1.2,0.5
20161101,570,인천광역시,서구,5.9,3.2,-2.3,0.7,NA,1.2,0
20161102,570,인천광역시,서구,9.3,3,-3.5,3.6,NA,0.9,0
20161103,570,인천광역시,서구,14.3,4.6,3.4,9,NA,1.1,0.5
20161104,570,인천광역시,서구,17.4,5.2,8.4,13.2,NA,1.9,0
20161105,570,인천광역시,서구,19.1,5.8,12.1,14.7,NA,1.7,0
20161106,570,인천광역시,서구,18,3.3,11.7,14.3,NA,1.4,0
20161107,570,인천광역시,서구,17.7,4,8,12.9,NA,1.5,3.5
20161108,570,인천광역시,서구,8,4,0.3,3.6,NA,2.3,0.5
20161109,570,인천광역시,서구,7.4,3.1,-3.9,1.3,NA,1.3,0
20161110,570,인천광역시,서구,9.3,3.3,0,5.6,NA,1.3,0
20161111,570,인천광역시,서구,14.1,5.8,5.7,9.1,NA,1.6,8.5
20161112,570,인천광역시,서구,16.6,4.3,7.2,12.8,NA,1.7,0
20161113,570,인천광역시,서구,18.6,2.5,11.2,14.5,NA,1,0.5
20161114,570,인천광역시,서구,14.7,3,8.8,12.9,NA,0.7,2.5
20161115,570,인천광역시,서구,9.6,4.2,-0.1,4.2,NA,1.6,0
20161116,570,인천광역시,서구,10.2,1.9,-1.6,3.8,NA,0.7,0
20161117,570,인천광역시,서구,14.3,2.1,2.4,7.7,NA,0.6,0
20161118,570,인천광역시,서구,14.8,2.8,3.2,10.2,NA,0.9,0
20161119,570,인천광역시,서구,17.1,3.4,7.2,12.2,NA,1.4,0
20161120,570,인천광역시,서구,14.1,3.5,4.8,8.5,NA,1.6,0
20161121,570,인천광역시,서구,13.9,5,4.4,8.3,NA,1.9,0
20161122,570,인천광역시,서구,6.9,4.5,-2.1,1.5,NA,2.6,0
20161123,570,인천광역시,서구,2.5,3.9,-6.5,-2.2,NA,1.9,0
20161124,570,인천광역시,서구,3.1,3.3,-7.3,-2.8,NA,1.2,0
20161125,570,인천광역시,서구,6,2.6,-5,1,NA,0.9,0
20161126,570,인천광역시,서구,4,3.2,-1,1.9,NA,1,1.5
20161127,570,인천광역시,서구,6.9,2.6,1,3.8,NA,0.8,0.5
20161128,570,인천광역시,서구,6.1,3.4,-2.7,0.8,NA,1.4,0
20161129,570,인천광역시,서구,6.5,2.4,-3.9,1,NA,1,0
20161130,570,인천광역시,서구,10.5,3.9,-0.8,5.5,NA,1.1,0.5
20161201,570,인천광역시,서구,8.3,5.2,-3,4.1,NA,2,0
20161202,570,인천광역시,서구,8.2,3.2,-4.4,1.1,NA,0.9,0
20161203,570,인천광역시,서구,10,2.3,-1.7,3.9,NA,0.7,0
20161204,570,인천광역시,서구,9.7,2.2,0.8,5.8,NA,0.6,0
20161205,570,인천광역시,서구,11.5,4.8,0.1,6.4,NA,1.8,0
20161206,570,인천광역시,서구,3.7,3.5,-4.9,-1,NA,1.5,0
20161207,570,인천광역시,서구,8.3,2.3,-2.5,2.2,NA,1.1,0
20161208,570,인천광역시,서구,6.9,2.8,-4.6,2.5,NA,1,8
20161209,570,인천광역시,서구,4.8,3.7,-2.8,1,NA,1.5,3.5
20161210,570,인천광역시,서구,3.2,2.7,-6.5,-2.2,NA,1.2,0
20161211,570,인천광역시,서구,4.7,2.9,-7.3,-2.1,NA,1,0
20161212,570,인천광역시,서구,5.4,4.6,-4.1,1.5,NA,1.5,0
20161213,570,인천광역시,서구,8,3.3,-2.9,2.5,NA,1.4,0
20161214,570,인천광역시,서구,0.9,2.7,-3.9,-1.9,NA,1.4,0
20161215,570,인천광역시,서구,-1.3,3.8,-8.8,-5.2,NA,1.6,0
20161216,570,인천광역시,서구,0.4,3.6,-11.1,-4.5,NA,1,0
20161217,570,인천광역시,서구,9.8,3.5,-2.8,4,NA,1,0
20161218,570,인천광역시,서구,9,2.6,2.3,5.9,NA,1,0
20161219,570,인천광역시,서구,12,3.3,5,8.2,NA,1.7,0.5
20161220,570,인천광역시,서구,10.2,3.3,2.2,6.3,NA,1.8,0
20161221,570,인천광역시,서구,12.6,4.2,1.5,7.9,NA,1.9,30
20161222,570,인천광역시,서구,10.4,4.4,1.4,5,NA,2.2,23.5
20161223,570,인천광역시,서구,1.5,4.4,-3.3,-1.8,NA,0.5,0
20161224,570,인천광역시,서구,0.1,2.8,-5.6,-2.5,NA,0.9,0
20161225,570,인천광역시,서구,4.5,3.4,-5.2,0.4,NA,1.7,0
20161226,570,인천광역시,서구,3.7,3.4,0.5,2,NA,1.7,0
20161227,570,인천광역시,서구,1.1,4.3,-7.7,-2.2,NA,1.6,0
20161228,570,인천광역시,서구,1.2,3,-9.1,-4.8,NA,0.6,0
20161229,570,인천광역시,서구,-0.9,3.8,-8,-4.2,NA,0.9,0
20161230,570,인천광역시,서구,1,1.8,-10,-3.9,NA,0.4,0
20161231,570,인천광역시,서구,6.9,2.5,-3.8,1,NA,0.7,0
20170101,570,인천광역시,서구,8.4,2,-2.1,3.4,NA,0.6,0
20170102,570,인천광역시,서구,9.8,3.8,-1,4.6,NA,1,0
20170103,570,인천광역시,서구,7,3.8,-3,1.2,NA,1.1,0
20170104,570,인천광역시,서구,8.9,2.9,-1.4,2.5,NA,0.9,0
20170105,570,인천광역시,서구,8.1,4.8,-1.6,3.8,NA,2.3,0
20170106,570,인천광역시,서구,10.3,2.9,0.4,4.6,NA,1.3,0
20170107,570,인천광역시,서구,9.8,4,-2.2,3.5,NA,1.3,0
20170108,570,인천광역시,서구,9.8,4.2,3.6,6.1,NA,2.2,0
20170109,570,인천광역시,서구,5,3.7,-4.6,1.5,NA,1.6,0
20170110,570,인천광역시,서구,2.2,4.4,-6.9,-3.5,NA,1.1,0
20170111,570,인천광역시,서구,2.1,3.8,-10.1,-3.9,NA,0.8,0
20170112,570,인천광역시,서구,2.2,3.5,-7.7,-2.3,NA,1.2,0
20170113,570,인천광역시,서구,-0.9,5,-9.9,-6.2,NA,1.1,0.5
20170114,570,인천광역시,서구,-4.7,5.4,-11.5,-7.8,NA,1.7,0
20170115,570,인천광역시,서구,0.1,2.8,-11.7,-6.4,NA,0.9,0
20170116,570,인천광역시,서구,2.4,2.7,-10.6,-4.9,NA,0.7,0
20170117,570,인천광역시,서구,3.4,2.2,-9,-2.4,0,0.4,0
20170118,570,인천광역시,서구,3.9,2.3,-3.8,-1,0,0.7,0
20170119,570,인천광역시,서구,3.4,3.6,-7.1,-1.9,0,1.1,0
20170120,570,인천광역시,서구,-0.6,3.8,-10.9,-4.7,0,1.5,5.5
20170121,570,인천광역시,서구,-0.9,3.1,-11.4,-5.7,0,0.6,1.5
20170122,570,인천광역시,서구,-2.8,4.3,-11.9,-7.8,0,1.9,0
20170123,570,인천광역시,서구,-3.6,3.2,-13.6,-9.2,0,1,0
20170124,570,인천광역시,서구,-1.4,2.9,-13,-7.6,0,0.7,0
20170125,570,인천광역시,서구,0.7,3.4,-12.7,-6.1,0,0.7,0
20170126,570,인천광역시,서구,5.1,4.8,-8.3,-0.5,0,1.4,0.5
20170127,570,인천광역시,서구,5.4,7,-6.8,-2.7,0,2,2
20170128,570,인천광역시,서구,2.5,3,-9.2,-2.4,0,1.5,0
20170129,570,인천광역시,서구,2.6,3.6,-0.9,0.2,0,1.4,5
20170130,570,인천광역시,서구,-0.7,4.2,-9.9,-5.9,0,0.9,0
20170131,570,인천광역시,서구,-0.6,2.5,-11.7,-6.3,0,0.9,0
20170201,570,인천광역시,서구,0.5,4.4,-8,-4,0,1.6,0
20170202,570,인천광역시,서구,3.6,3.9,-11,-2.9,0,1.1,0
20170203,570,인천광역시,서구,6.2,3.3,-4.2,0.8,0,1,0
20170204,570,인천광역시,서구,3.1,3.1,-3.8,0.5,0,1,0
20170205,570,인천광역시,서구,3.2,3.9,-3.1,0.6,0,1.4,1
20170206,570,인천광역시,서구,2.4,4.1,-5.1,-1.9,0,2,0
20170207,570,인천광역시,서구,1.6,2.9,-6.3,-2.6,0,1,0
20170208,570,인천광역시,서구,0.9,3,-6.5,-2.3,0,1.2,0
20170209,570,인천광역시,서구,-1.2,5.2,-6.8,-4.7,0,2,0
20170210,570,인천광역시,서구,-1.7,4.4,-9.3,-6.1,0,2,0
20170211,570,인천광역시,서구,1.3,4.4,-10.1,-4.2,0,2.1,0
20170212,570,인천광역시,서구,4.1,4.1,-8,-2.3,0,1.2,0
20170213,570,인천광역시,서구,6.1,3.1,-6.3,-0.6,0,1,0
20170214,570,인천광역시,서구,6.2,3.4,-5.6,-0.6,0,1.2,0
20170215,570,인천광역시,서구,6.3,3.7,-4.3,0.8,0,1.1,0
20170216,570,인천광역시,서구,9.8,3.4,-2.1,5.6,0,1.2,0
20170218,570,인천광역시,서구,3.7,4.7,-8.8,-2.8,0,1.5,0
20170219,570,인천광역시,서구,6.5,4.4,-4,2.6,0,1.6,4.5
20170220,570,인천광역시,서구,5.7,5.3,-5.4,-1.7,NA,3.1,0.5
20170221,570,인천광역시,서구,4.1,3.7,-9.3,-1.9,0,1.3,0
20170222,570,인천광역시,서구,3.7,4.3,-0.9,0.5,0,2,3.5
20170223,570,인천광역시,서구,2.2,4.8,-5.4,-1.2,0,2.4,0
